[MAIN]: START
[ENV]: Started init Environment
[ENV]: ACTIONS_SPACE: 257
[ENV]: Finished init Environment
[TRAIN]: actions: 257, observations: 12
[TRAIN]: CUDA: True
[TRAIN]: (1/1600): reward: -10.302695117890835, rates: 6.697304882109165, loss: 0, rho: 0.4000000000000001
[TRAIN]: (53/1600): reward: -8.349499702453613, rates: 9.650500297546387, loss: 2.171626102924347, rho: 0.4000000000000001
[TRAIN]: (54/1600): reward: 2.1816888600587845, rates: 17.181688860058784, loss: 1.9462579429149627, rho: 0.4000000000000001
[TRAIN]: (55/1600): reward: -8.248831272125244, rates: 9.751168727874756, loss: 1.8707763314247132, rho: 0.4000000000000001
[TRAIN]: (56/1600): reward: 16.172508627176285, rates: 27.172508627176285, loss: 1.8726535111665725, rho: 0.4000000000000001
[TRAIN]: (57/1600): reward: 1.2125807404518127, rates: 17.212580740451813, loss: 1.9904589176177978, rho: 0.4000000000000001
[TRAIN]: (58/1600): reward: -8.928709998726845, rates: 7.071290001273155, loss: 1.9700997650623322, rho: 0.4000000000000001
[TRAIN]: (59/1600): reward: -5.802111357450485, rates: 10.197888642549515, loss: 1.8652855992317199, rho: 0.4000000000000001
[TRAIN]: (60/1600): reward: 7.4442098420113325, rates: 21.444209842011333, loss: 1.99782897233963, rho: 0.4000000000000001
[TRAIN]: (61/1600): reward: -11.567682892084122, rates: 5.432317107915878, loss: 2.031459939479828, rho: 0.4000000000000001
[TRAIN]: (62/1600): reward: 4.553608290851116, rates: 19.553608290851116, loss: 2.3494946539402006, rho: 0.4000000000000001
[TRAIN]: (63/1600): reward: 18.803274236619473, rates: 29.803274236619473, loss: 2.125749742984772, rho: 0.4000000000000001
[TRAIN]: (64/1600): reward: 6.310237802565098, rates: 20.310237802565098, loss: 2.227997213602066, rho: 0.4000000000000001
[TRAIN]: (65/1600): reward: -2.593605015426874, rates: 12.406394984573126, loss: 2.1560043931007384, rho: 0.4000000000000001
[TRAIN]: (66/1600): reward: 0.18740446120500565, rates: 14.187404461205006, loss: 2.2183940291404722, rho: 0.4000000000000001
[TRAIN]: (67/1600): reward: -10.845482975244522, rates: 5.154517024755478, loss: 2.164766526222229, rho: 0.4000000000000001
[TRAIN]: (68/1600): reward: 19.33428682386875, rates: 32.33428682386875, loss: 2.039955806732178, rho: 0.4000000000000001
[TRAIN]: (69/1600): reward: -8.732913196086884, rates: 7.2670868039131165, loss: 2.045002293586731, rho: 0.4000000000000001
[TRAIN]: (70/1600): reward: -5.639876663684845, rates: 10.360123336315155, loss: 2.425466626882553, rho: 0.4000000000000001
[TRAIN]: (71/1600): reward: -10.832610916346312, rates: 5.167389083653688, loss: 2.347429782152176, rho: 0.4000000000000001
[TRAIN]: (72/1600): reward: -9.045886736363173, rates: 6.9541132636368275, loss: 2.3494775712490084, rho: 0.4000000000000001
[TRAIN]: (73/1600): reward: 22.986488718539476, rates: 30.986488718539476, loss: 1.9695292472839356, rho: 0.4000000000000001
[TRAIN]: (74/1600): reward: -5.376914322376251, rates: 10.623085677623749, loss: 2.4099308222532274, rho: 0.4000000000000001
[TRAIN]: (75/1600): reward: -1.4413806200027466, rates: 12.558619379997253, loss: 2.0673296809196473, rho: 0.4000000000000001
[TRAIN]: (76/1600): reward: 7.512550741434097, rates: 21.512550741434097, loss: 2.078590080142021, rho: 0.4000000000000001
[TRAIN]: (77/1600): reward: 0.1168886199593544, rates: 14.116888619959354, loss: 2.336341467499733, rho: 0.4000000000000001
[TRAIN]: (78/1600): reward: 17.650371596217155, rates: 28.650371596217155, loss: 2.182172179222107, rho: 0.4000000000000001
[TRAIN]: (79/1600): reward: -4.159337759017944, rates: 10.840662240982056, loss: 2.305198127031326, rho: 0.4000000000000001
[TRAIN]: (80/1600): reward: -13.357347905635834, rates: 4.642652094364166, loss: 2.194855731725693, rho: 0.4000000000000001
[TRAIN]: (81/1600): reward: 2.025989370420575, rates: 17.025989370420575, loss: 2.2712103545665743, rho: 0.4000000000000001
[TRAIN]: (82/1600): reward: -3.84767884016037, rates: 12.15232115983963, loss: 2.288683921098709, rho: 0.4000000000000001
[TRAIN]: (83/1600): reward: 15.400682866573334, rates: 28.400682866573334, loss: 2.3975750327110292, rho: 0.4000000000000001
[TRAIN]: (84/1600): reward: 11.168540053069592, rates: 23.16854005306959, loss: 2.250099444389343, rho: 0.4000000000000001
[TRAIN]: (85/1600): reward: 2.9028372764587402, rates: 18.90283727645874, loss: 2.332023096084595, rho: 0.4000000000000001
[TRAIN]: (86/1600): reward: -11.57528980076313, rates: 5.42471019923687, loss: 2.521141028404236, rho: 0.4000000000000001
[TRAIN]: (87/1600): reward: 0.3445103317499161, rates: 15.344510331749916, loss: 2.4609478175640107, rho: 0.4000000000000001
[TRAIN]: (88/1600): reward: 3.0519760102033615, rates: 17.05197601020336, loss: 2.201385098695755, rho: 0.4000000000000001
[TRAIN]: (89/1600): reward: 0.25949108600616455, rates: 16.259491086006165, loss: 2.4106023490428923, rho: 0.4000000000000001
[TRAIN]: (90/1600): reward: 5.3133203983306885, rates: 20.31332039833069, loss: 2.379924064874649, rho: 0.4000000000000001
[TRAIN]: (91/1600): reward: 8.098145574331284, rates: 20.098145574331284, loss: 2.671412801742554, rho: 0.4000000000000001
[TRAIN]: (92/1600): reward: -5.381345748901367, rates: 10.618654251098633, loss: 2.424179345369339, rho: 0.4000000000000001
[TRAIN]: (93/1600): reward: 8.27456086780876, rates: 21.27456086780876, loss: 2.4393241882324217, rho: 0.4000000000000001
[TRAIN]: (94/1600): reward: 0.682209737598896, rates: 15.682209737598896, loss: 2.2999928534030913, rho: 0.4000000000000001
[TRAIN]: (95/1600): reward: -0.1699248943477869, rates: 13.830075105652213, loss: 2.146584910154343, rho: 0.4000000000000001
[TRAIN]: (96/1600): reward: 7.446830220520496, rates: 20.446830220520496, loss: 2.7431176900863647, rho: 0.4000000000000001
[TRAIN]: (97/1600): reward: -1.4353000670671463, rates: 13.564699932932854, loss: 2.3187894761562347, rho: 0.4000000000000001
[TRAIN]: (98/1600): reward: -5.2512926161289215, rates: 11.748707383871078, loss: 2.6957612454891207, rho: 0.4000000000000001
[TRAIN]: (99/1600): reward: -16.958588629961014, rates: 1.0414113700389862, loss: 2.3585022330284118, rho: 0.4000000000000001
[TRAIN]: (100/1600): reward: 17.22987562417984, rates: 28.22987562417984, loss: 2.2591514110565187, rho: 0.4000000000000001
[TRAIN]: (101/1600): reward: 11.038409609347582, rates: 23.038409609347582, loss: 2.576684373617172, rho: 0.4000000000000001
[TRAIN]: (102/1600): reward: -13.071034923195839, rates: 4.928965076804161, loss: 2.3982722461223602, rho: 0.4000000000000001
[TRAIN]: (103/1600): reward: -4.621343098580837, rates: 10.378656901419163, loss: 2.3259458601474763, rho: 0.4000000000000001
[TRAIN]: (104/1600): reward: -17.954035870730877, rates: 0.04596412926912308, loss: 2.415291702747345, rho: 0.4000000000000001
[TRAIN]: (105/1600): reward: 0.1866866871714592, rates: 16.18668668717146, loss: 2.5971176087856294, rho: 0.4000000000000001
[TRAIN]: (106/1600): reward: 3.999657556414604, rates: 17.999657556414604, loss: 2.6784007072448732, rho: 0.4000000000000001
[TRAIN]: (107/1600): reward: 2.619592171162367, rates: 17.619592171162367, loss: 2.301574033498764, rho: 0.4000000000000001
[TRAIN]: (108/1600): reward: 14.603805664926767, rates: 24.603805664926767, loss: 2.550332045555115, rho: 0.4000000000000001
[TRAIN]: (109/1600): reward: -13.137409687042236, rates: 5.862590312957764, loss: 2.307629281282425, rho: 0.4000000000000001
[TRAIN]: (110/1600): reward: -2.853571891784668, rates: 14.146428108215332, loss: 2.632219684123993, rho: 0.4000000000000001
[TRAIN]: (111/1600): reward: -7.792812407016754, rates: 8.207187592983246, loss: 2.570800966024399, rho: 0.4000000000000001
[TRAIN]: (112/1600): reward: 8.24007000029087, rates: 21.24007000029087, loss: 2.512228047847748, rho: 0.4000000000000001
[TRAIN]: (113/1600): reward: -12.658622227609158, rates: 5.341377772390842, loss: 2.3911263287067412, rho: 0.4000000000000001
[TRAIN]: (114/1600): reward: 9.136873725801706, rates: 22.136873725801706, loss: 2.49934669137001, rho: 0.4000000000000001
[TRAIN]: (115/1600): reward: 1.4170693904161453, rates: 14.417069390416145, loss: 2.520348870754242, rho: 0.4000000000000001
[TRAIN]: (116/1600): reward: 6.106725461781025, rates: 20.106725461781025, loss: 2.696127164363861, rho: 0.4000000000000001
[TRAIN]: (117/1600): reward: -0.08026932645589113, rates: 14.919730673544109, loss: 2.569981747865677, rho: 0.4000000000000001
[TRAIN]: (118/1600): reward: 1.9538829326629639, rates: 17.953882932662964, loss: 2.6607160687446596, rho: 0.4000000000000001
[TRAIN]: (119/1600): reward: -7.197381675243378, rates: 9.802618324756622, loss: 2.6647931039333344, rho: 0.4000000000000001
[TRAIN]: (120/1600): reward: -1.5180564653128386, rates: 11.481943534687161, loss: 2.677002787590027, rho: 0.4000000000000001
[TRAIN]: (121/1600): reward: 1.9234902076423168, rates: 16.923490207642317, loss: 2.6600709438323973, rho: 0.4000000000000001
[TRAIN]: (122/1600): reward: 9.249013125896454, rates: 23.249013125896454, loss: 2.6258046865463256, rho: 0.4000000000000001
[TRAIN]: (123/1600): reward: 3.913519024848938, rates: 18.913519024848938, loss: 2.733043819665909, rho: 0.4000000000000001
[TRAIN]: (124/1600): reward: -20.0, rates: 0, loss: 2.5774735808372498, rho: 0.4000000000000001
[TRAIN]: (125/1600): reward: -20.0, rates: 0, loss: 2.6976886510849, rho: 0.4000000000000001
[TRAIN]: (126/1600): reward: 13.852480471134186, rates: 26.852480471134186, loss: 2.6135640144348145, rho: 0.4000000000000001
[TRAIN]: (127/1600): reward: -6.105169087648392, rates: 10.894830912351608, loss: 2.2417476892471315, rho: 0.4000000000000001
[TRAIN]: (128/1600): reward: 15.025696516036987, rates: 28.025696516036987, loss: 2.39796302318573, rho: 0.4000000000000001
[TRAIN]: (129/1600): reward: 13.752412058413029, rates: 26.75241205841303, loss: 2.604680633544922, rho: 0.4000000000000001
[TRAIN]: (130/1600): reward: -10.272632241249084, rates: 6.7273677587509155, loss: 2.5235933363437653, rho: 0.4000000000000001
[TRAIN]: (131/1600): reward: -2.284797865897417, rates: 13.715202134102583, loss: 2.7141418278217317, rho: 0.4000000000000001
[TRAIN]: (132/1600): reward: 11.742061328142881, rates: 24.74206132814288, loss: 2.496891111135483, rho: 0.4000000000000001
[TRAIN]: (133/1600): reward: 16.250516682863235, rates: 25.250516682863235, loss: 2.5982712507247925, rho: 0.4000000000000001
[TRAIN]: (134/1600): reward: -10.268370881676674, rates: 5.731629118323326, loss: 2.5636523246765135, rho: 0.4000000000000001
[TRAIN]: (135/1600): reward: -6.869882166385651, rates: 9.13011783361435, loss: 2.5061413526535032, rho: 0.4000000000000001
[TRAIN]: (136/1600): reward: -0.8166503310203552, rates: 14.183349668979645, loss: 2.4400659531354902, rho: 0.4000000000000001
[TRAIN]: (137/1600): reward: -8.21247112751007, rates: 7.787528872489929, loss: 2.440776616334915, rho: 0.4000000000000001
[TRAIN]: (138/1600): reward: 15.051518440246582, rates: 27.051518440246582, loss: 2.807571130990982, rho: 0.4000000000000001
[TRAIN]: (139/1600): reward: 18.9881871342659, rates: 30.9881871342659, loss: 2.566363924741745, rho: 0.4000000000000001
[TRAIN]: (140/1600): reward: 9.626747965812683, rates: 22.626747965812683, loss: 2.368877625465393, rho: 0.4000000000000001
[TRAIN]: (141/1600): reward: -15.308806348592043, rates: 0.6911936514079571, loss: 2.471698987483978, rho: 0.4000000000000001
[TRAIN]: (142/1600): reward: 1.4650292806327343, rates: 16.465029280632734, loss: 2.3944542348384856, rho: 0.4000000000000001
[TRAIN]: (143/1600): reward: 0.27735068649053574, rates: 14.277350686490536, loss: 2.620647591352463, rho: 0.4000000000000001
[TRAIN]: (144/1600): reward: -1.9456810802221298, rates: 13.05431891977787, loss: 2.4770809769630433, rho: 0.4000000000000001
[TRAIN]: (145/1600): reward: 11.163100570440292, rates: 25.163100570440292, loss: 2.6153555274009705, rho: 0.4000000000000001
[TRAIN]: (146/1600): reward: -2.506547510623932, rates: 12.493452489376068, loss: 2.628404277563095, rho: 0.4000000000000001
[TRAIN]: (147/1600): reward: -16.319273803383112, rates: 0.680726196616888, loss: 2.698783940076828, rho: 0.4000000000000001
[TRAIN]: (148/1600): reward: -14.434826374053955, rates: 4.565173625946045, loss: 2.6826600670814513, rho: 0.4000000000000001
[TRAIN]: (149/1600): reward: 5.956852152943611, rates: 19.95685215294361, loss: 2.4784432470798494, rho: 0.4000000000000001
[TRAIN]: (150/1600): reward: 5.926686994731426, rates: 18.926686994731426, loss: 2.5000795781612397, rho: 0.4000000000000001
[TRAIN]: (151/1600): reward: -13.399653989821672, rates: 4.600346010178328, loss: 2.4919845402240752, rho: 0.4000000000000001
[TRAIN]: (152/1600): reward: -0.6580180674791336, rates: 14.341981932520866, loss: 2.471171373128891, rho: 0.4000000000000001
[TRAIN]: (153/1600): reward: 0.27873240411281586, rates: 14.278732404112816, loss: 2.5220454692840577, rho: 0.4000000000000001
[TRAIN]: (154/1600): reward: -5.0489020347595215, rates: 11.951097965240479, loss: 2.476932829618454, rho: 0.4000000000000001
[TRAIN]: (155/1600): reward: -7.280838521197438, rates: 9.719161478802562, loss: 2.33700031042099, rho: 0.4000000000000001
[TRAIN]: (156/1600): reward: 4.4194368831813335, rates: 17.419436883181334, loss: 2.564997971057892, rho: 0.4000000000000001
[TRAIN]: (157/1600): reward: -5.46233344078064, rates: 11.53766655921936, loss: 2.4318959176540376, rho: 0.4000000000000001
[TRAIN]: (158/1600): reward: -2.917631149291992, rates: 14.082368850708008, loss: 2.2516171872615813, rho: 0.4000000000000001
[TRAIN]: (159/1600): reward: -8.008646011352539, rates: 9.991353988647461, loss: 2.575458151102066, rho: 0.4000000000000001
[TRAIN]: (160/1600): reward: 15.5494664311409, rates: 27.5494664311409, loss: 2.1480856418609617, rho: 0.4000000000000001
[TRAIN]: (161/1600): reward: 8.270395964384079, rates: 21.27039596438408, loss: 2.843894672393799, rho: 0.4000000000000001
[TRAIN]: (162/1600): reward: -10.78078169375658, rates: 4.21921830624342, loss: 2.480691647529602, rho: 0.4000000000000001
[TRAIN]: (163/1600): reward: 14.083186239004135, rates: 27.083186239004135, loss: 2.7081805408000945, rho: 0.4000000000000001
[TRAIN]: (164/1600): reward: 9.374861121177673, rates: 23.374861121177673, loss: 2.598404961824417, rho: 0.4000000000000001
[TRAIN]: (165/1600): reward: 5.617201521992683, rates: 18.617201521992683, loss: 2.573312056064606, rho: 0.4000000000000001
[TRAIN]: (166/1600): reward: -11.628458261489868, rates: 5.371541738510132, loss: 2.3948366165161135, rho: 0.4000000000000001
[TRAIN]: (167/1600): reward: 1.5424545109272003, rates: 16.5424545109272, loss: 2.408618074655533, rho: 0.4000000000000001
[TRAIN]: (168/1600): reward: -9.441686451435089, rates: 7.558313548564911, loss: 2.5680347084999084, rho: 0.4000000000000001
[TRAIN]: (169/1600): reward: 9.537348600104451, rates: 22.53734860010445, loss: 2.5851650655269625, rho: 0.4000000000000001
[TRAIN]: (170/1600): reward: 2.1594651974737644, rates: 15.159465197473764, loss: 2.4615537226200104, rho: 0.4000000000000001
[TRAIN]: (171/1600): reward: -8.184911713004112, rates: 7.815088286995888, loss: 2.5989759266376495, rho: 0.4000000000000001
[TRAIN]: (172/1600): reward: -12.043883573263884, rates: 4.956116426736116, loss: 2.481000524759293, rho: 0.4000000000000001
[TRAIN]: (173/1600): reward: -14.382406882941723, rates: 1.6175931170582771, loss: 2.6332930982112885, rho: 0.4000000000000001
[TRAIN]: (174/1600): reward: -0.49791477248072624, rates: 13.502085227519274, loss: 2.5452594101428985, rho: 0.4000000000000001
[TRAIN]: (175/1600): reward: 9.536298587918282, rates: 22.53629858791828, loss: 2.5857681751251222, rho: 0.4000000000000001
[TRAIN]: (176/1600): reward: -4.524898961186409, rates: 11.475101038813591, loss: 2.6855560421943663, rho: 0.4000000000000001
[TRAIN]: (177/1600): reward: -1.7178391106426716, rates: 11.282160889357328, loss: 2.358255887031555, rho: 0.4000000000000001
[TRAIN]: (178/1600): reward: -5.568860124796629, rates: 9.431139875203371, loss: 2.5298887848854066, rho: 0.4000000000000001
[TRAIN]: (179/1600): reward: -1.744475096464157, rates: 12.255524903535843, loss: 2.4513430058956147, rho: 0.4000000000000001
[TRAIN]: (180/1600): reward: 7.145691633224487, rates: 20.145691633224487, loss: 2.365551894903183, rho: 0.4000000000000001
[TRAIN]: (181/1600): reward: 6.814951419830322, rates: 21.814951419830322, loss: 2.4105976462364196, rho: 0.4000000000000001
[TRAIN]: (182/1600): reward: -7.933791637420654, rates: 10.066208362579346, loss: 2.407958394289017, rho: 0.4000000000000001
[TRAIN]: (183/1600): reward: -1.3687522411346436, rates: 14.631247758865356, loss: 2.7029241621494293, rho: 0.4000000000000001
[TRAIN]: (184/1600): reward: -7.236606165766716, rates: 7.763393834233284, loss: 2.5577289402484893, rho: 0.4000000000000001
[TRAIN]: (185/1600): reward: -18.976199075579643, rates: 0.02380092442035675, loss: 2.3793522238731386, rho: 0.4000000000000001
[TRAIN]: (186/1600): reward: -6.729016870260239, rates: 9.270983129739761, loss: 2.2712122201919556, rho: 0.4000000000000001
[TRAIN]: (187/1600): reward: -9.377563314512372, rates: 6.622436685487628, loss: 2.6697697937488556, rho: 0.4000000000000001
[TRAIN]: (188/1600): reward: -2.040160894393921, rates: 13.959839105606079, loss: 2.4714710235595705, rho: 0.4000000000000001
[TRAIN]: (189/1600): reward: 3.3247461169958115, rates: 16.32474611699581, loss: 2.3909057855606077, rho: 0.4000000000000001
[TRAIN]: (190/1600): reward: 4.580628387629986, rates: 18.580628387629986, loss: 2.4779483497142794, rho: 0.4000000000000001
[TRAIN]: (191/1600): reward: -11.908328711986542, rates: 6.091671288013458, loss: 2.303059661388397, rho: 0.4000000000000001
[TRAIN]: (192/1600): reward: 3.7295727133750916, rates: 17.72957271337509, loss: 2.2412378430366515, rho: 0.4000000000000001
[TRAIN]: (193/1600): reward: -3.40484881401062, rates: 12.59515118598938, loss: 2.6771108388900755, rho: 0.4000000000000001
[TRAIN]: (194/1600): reward: -8.705499529838562, rates: 6.294500470161438, loss: 2.480854856967926, rho: 0.4000000000000001
[TRAIN]: (195/1600): reward: -2.3180127143859863, rates: 14.681987285614014, loss: 2.385681909322739, rho: 0.4000000000000001
[TRAIN]: (196/1600): reward: -3.748479977250099, rates: 12.2515200227499, loss: 2.6618984162807466, rho: 0.4000000000000001
[TRAIN]: (197/1600): reward: -1.4721504747867584, rates: 14.527849525213242, loss: 2.3320174634456636, rho: 0.4000000000000001
[TRAIN]: (198/1600): reward: -17.763173535466194, rates: 0.23682646453380585, loss: 2.4281686365604402, rho: 0.4000000000000001
[TRAIN]: (199/1600): reward: 9.014386096037924, rates: 22.014386096037924, loss: 2.437592625617981, rho: 0.4000000000000001
[TRAIN]: (200/1600): reward: 6.624980075284839, rates: 19.62498007528484, loss: 2.326718086004257, rho: 0.4000000000000001
[TRAIN]: (201/1600): reward: -3.78142873570323, rates: 11.21857126429677, loss: 2.3562793672084807, rho: 0.4000000000000001
[TRAIN]: (202/1600): reward: 13.628377258777618, rates: 25.62837725877762, loss: 2.2010751485824587, rho: 0.4000000000000001
[TRAIN]: (203/1600): reward: -5.011540025472641, rates: 9.988459974527359, loss: 2.4233963549137116, rho: 0.4000000000000001
[TRAIN]: (204/1600): reward: -1.1677234787493944, rates: 12.832276521250606, loss: 2.244894081354141, rho: 0.4000000000000001
[TRAIN]: (205/1600): reward: -5.785137735307217, rates: 11.214862264692783, loss: 2.459950417280197, rho: 0.4000000000000001
[TRAIN]: (206/1600): reward: -12.882866382598877, rates: 6.117133617401123, loss: 2.2057416141033173, rho: 0.4000000000000001
[TRAIN]: (207/1600): reward: 18.711845559999347, rates: 29.711845559999347, loss: 2.687365311384201, rho: 0.4000000000000001
[TRAIN]: (208/1600): reward: 15.65356658399105, rates: 27.65356658399105, loss: 2.51995193362236, rho: 0.4000000000000001
[TRAIN]: (209/1600): reward: -5.054135710000992, rates: 11.945864289999008, loss: 2.318785211443901, rho: 0.4000000000000001
[TRAIN]: (210/1600): reward: 2.499859184026718, rates: 17.499859184026718, loss: 2.6581136763095854, rho: 0.4000000000000001
[TRAIN]: (211/1600): reward: 10.626864850521088, rates: 23.626864850521088, loss: 2.3546316266059875, rho: 0.4000000000000001
[TRAIN]: (212/1600): reward: 12.92920346185565, rates: 23.92920346185565, loss: 2.3253402054309844, rho: 0.4000000000000001
[TRAIN]: (213/1600): reward: -2.0431235507130623, rates: 13.956876449286938, loss: 2.564135581254959, rho: 0.4000000000000001
[TRAIN]: (214/1600): reward: -0.5981741100549698, rates: 14.40182588994503, loss: 2.6150649011135103, rho: 0.4000000000000001
[TRAIN]: (215/1600): reward: -20.0, rates: 0, loss: 2.5057036876678467, rho: 0.4000000000000001
[TRAIN]: (216/1600): reward: 7.178792640566826, rates: 20.178792640566826, loss: 2.260949212312698, rho: 0.4000000000000001
